,marital,age,balance,duration,GroundTruth,GroundTruth_DB,FairDen,FairSC_normalized,FairSC
41971,2,26,943,166,1,0,0,1,1
33650,1,72,132,444,1,0,1,0,1
22636,1,36,46,84,0,0,0,1,0
24088,1,57,5270,101,0,0,1,0,1
4601,0,34,0,203,0,0,0,1,1
18771,2,57,411,45,0,0,0,0,1
20210,1,57,856,194,0,0,0,0,1
19445,1,30,371,124,0,0,0,1,0
37796,1,34,124,604,1,0,0,0,1
30953,1,37,5355,466,1,0,1,0,1
2483,1,48,1949,683,1,0,1,0,1
2803,0,50,204,421,0,0,0,0,1
3798,2,25,1400,424,0,0,1,0,1
16218,1,50,3263,115,0,0,0,0,1
13515,1,57,65,171,0,0,0,0,1
27577,2,31,1899,1914,0,0,1,0,1
32131,1,54,0,1366,0,0,1,0,1
27303,1,42,0,328,0,0,0,0,1
27567,1,32,1308,274,0,0,0,1,0
25020,2,31,2076,178,0,0,0,0,1
36759,1,36,578,130,0,0,0,1,0
11914,0,48,0,26,0,0,0,1,1
2659,2,26,-214,86,0,0,0,1,1
28464,1,45,25,62,0,0,0,0,1
8383,1,41,-256,147,0,0,0,1,1
35451,2,39,2749,104,0,0,0,0,1
36786,2,29,154,20,0,0,0,1,1
3777,0,40,783,171,0,0,0,1,1
18623,2,36,62,43,0,0,0,1,1
643,1,43,0,37,0,0,0,0,1
31328,2,34,13408,647,0,0,1,0,1
14896,1,59,2540,1432,0,0,1,0,1
41935,1,64,2331,201,1,0,1,0,1
32963,1,47,1122,222,0,0,0,0,1
42869,1,43,10072,145,0,0,1,0,1
10369,0,47,1453,303,0,0,0,0,1
8440,1,43,3862,102,0,0,0,0,1
26274,1,33,0,232,0,0,0,1,0
40858,1,33,300,70,0,0,0,1,0
37504,1,30,0,47,0,0,0,1,0
11711,2,49,443,25,0,0,0,0,1
35786,1,38,395,83,0,0,0,1,0
15368,0,39,64,147,0,0,0,1,1
16344,1,49,2806,366,0,0,1,0,1
6707,2,31,-443,507,0,0,0,0,1
15151,1,29,1,695,0,0,0,0,1
34250,1,31,113,337,0,0,0,1,0
40779,1,48,3118,371,0,0,1,0,1
26927,0,49,6116,43,0,0,1,0,1
28842,2,39,1222,251,0,0,0,0,1
23093,0,31,0,581,1,0,0,0,1
17465,1,31,3,215,0,0,0,1,0
10760,1,38,403,99,0,0,0,1,0
410,2,32,406,227,0,0,0,0,1
26969,1,34,3527,1022,1,0,1,0,1
29717,1,38,0,138,0,0,0,1,0
16240,0,46,50,379,0,0,0,0,1
41290,2,32,555,344,1,0,0,0,1
11995,1,56,9246,143,0,0,1,0,1
38584,2,30,0,131,0,0,0,1,1
9718,1,40,676,74,0,0,0,1,1
22038,1,43,1485,180,0,0,0,0,1
16268,0,47,-157,104,0,0,0,1,1
29515,1,54,1460,341,0,0,0,0,1
33257,0,42,527,112,1,0,0,1,1
36179,1,34,-333,218,0,0,0,1,0
299,1,57,792,65,0,0,0,0,1
23459,1,50,1545,56,0,0,0,0,1
702,0,43,0,125,0,0,0,1,1
12111,1,45,14902,31,0,0,1,0,1
38503,1,32,329,166,0,0,0,1,0
5900,1,28,0,245,0,0,0,1,0
15284,2,30,502,572,1,0,0,0,1
3519,2,49,3061,155,0,0,0,0,1
10390,0,47,1405,127,0,0,0,0,1
9158,1,38,0,71,0,0,0,1,0
11875,0,50,2812,17,0,0,0,0,1
17011,0,33,0,374,0,0,0,0,1
20367,0,44,0,56,0,0,0,1,1
34157,2,30,533,365,1,0,0,0,1
14101,2,35,167,614,1,0,0,0,1
7112,1,32,3935,129,0,0,0,0,1
36705,1,39,5092,206,0,0,1,0,1
41749,2,46,311,96,0,0,0,0,1
44673,2,34,239,6,0,0,0,1,1
1570,1,31,856,303,0,0,0,1,0
37567,1,29,111,208,0,0,0,1,0
12919,2,32,22,280,0,0,0,0,1
31430,0,46,387,298,0,0,0,0,1
24055,1,43,2271,524,1,0,1,0,1
19299,1,56,334,128,0,0,0,0,1
3469,1,41,102,323,0,0,0,0,1
21310,1,52,3732,212,0,0,1,0,1
37608,2,42,1179,136,0,0,0,0,1
5661,0,40,-426,245,0,0,0,1,1
33689,1,35,35,358,0,0,0,1,1
16251,0,35,505,142,0,0,0,1,1
26,2,39,255,296,0,0,0,0,1
41512,1,47,2524,105,1,0,0,0,1
12370,1,30,1131,148,0,0,0,1,0
4985,1,37,547,143,0,0,0,1,0
391,1,37,8730,149,0,0,1,0,1
13807,0,48,4597,285,0,0,1,0,1
42895,1,33,8023,196,0,0,1,0,1
2614,0,42,299,253,0,0,0,0,1
4229,1,48,841,215,0,0,0,0,1
9440,1,40,334,84,0,0,0,1,1
13383,1,35,1994,64,0,0,0,1,0
26320,1,32,305,73,0,0,0,1,0
15679,1,47,2,71,0,0,0,0,1
32747,2,31,144,370,0,0,0,0,1
10035,2,35,406,126,0,0,0,1,1
20468,1,39,1986,217,0,0,0,1,1
16284,2,31,33,194,0,0,0,1,1
31261,1,57,3858,558,0,0,1,0,1
34370,2,23,632,248,0,0,0,1,1
8108,1,32,1242,183,0,0,0,1,0
35519,2,40,259,70,0,0,0,0,1
11244,1,33,4,625,1,0,0,0,1
31293,2,32,392,957,0,0,1,0,1
3768,2,29,163,803,1,0,0,0,1
20566,1,38,1223,1092,1,0,1,0,1
15148,1,57,2538,485,0,0,1,0,1
11301,0,40,2357,66,0,0,0,0,1
40969,0,48,1010,65,0,0,0,0,1
38689,1,33,588,11,0,0,0,1,0
3936,1,48,1155,557,0,0,1,0,1
36901,1,32,99,152,0,0,0,1,0
27763,0,56,3869,79,0,0,0,0,1
37542,1,41,580,874,1,0,1,0,1
11817,1,60,196,583,0,0,1,0,1
3942,0,49,874,152,0,0,0,0,1
33,1,59,0,226,0,0,0,0,1
21291,1,37,129,128,0,0,0,1,0
2700,1,24,32,264,0,0,0,1,0
17760,1,32,-252,52,0,0,0,1,0
15006,1,35,0,80,0,0,0,1,0
3897,1,46,4956,74,0,0,0,0,1
35743,1,31,0,274,0,0,0,1,0
38843,0,42,35,163,0,0,0,1,1
32658,2,46,1631,175,0,0,0,0,1
11317,1,42,1371,125,0,0,0,0,1
39969,2,37,1758,98,0,0,0,0,1
11473,1,40,2132,143,0,0,0,0,1
7200,1,39,1749,46,0,0,0,1,1
10919,1,43,104,332,0,0,0,0,1
13222,1,52,380,58,0,0,0,0,1
20013,2,30,58,116,0,0,0,1,1
7458,1,32,298,142,0,0,0,1,0
11830,1,60,4722,459,0,0,1,0,1
12553,1,52,184,92,0,0,0,0,1
23966,1,40,1159,19,0,0,0,1,1
30779,2,28,164,92,0,0,0,1,1
13607,0,51,104,71,0,0,0,0,1
37749,2,37,608,380,0,0,0,0,1
38369,2,31,6138,134,0,0,1,0,1
19236,1,34,182,938,1,0,1,0,1
133,2,55,802,100,0,0,0,0,1
29555,1,55,781,112,0,0,0,0,1
36110,0,41,727,246,0,0,0,1,1
2774,1,40,-31,117,0,0,0,1,1
43390,1,34,1221,182,0,0,0,1,0
27663,2,27,589,24,0,0,0,1,1
21027,1,51,4455,85,0,0,1,0,1
5357,1,56,246,438,0,0,0,0,1
12576,1,44,978,385,0,0,0,0,1
29849,1,59,616,253,0,0,0,0,1
5742,1,57,3284,63,0,0,0,0,1
7130,1,40,1938,37,0,0,0,1,1
19387,1,52,1815,131,0,0,0,0,1
7444,2,31,0,183,0,0,0,1,1
6369,2,32,223,236,0,0,0,0,1
37185,0,51,581,107,0,0,0,0,1
4257,1,60,171,219,0,0,0,0,1
36492,2,22,246,25,0,0,0,1,1
4468,1,33,603,345,0,0,0,1,0
19093,1,57,286,100,0,0,0,0,1
44230,1,57,2038,628,1,0,1,0,1
40258,1,63,18016,371,1,0,1,0,1
16646,1,51,959,240,0,0,0,0,1
38864,2,30,963,66,0,0,0,1,1
41109,2,22,1564,36,0,0,1,1,1
1229,0,48,177,471,0,0,0,0,1
44568,2,28,127,1334,1,0,1,0,1
17589,1,45,2468,64,0,0,0,0,1
10205,1,58,313,204,0,0,0,0,1
17543,2,41,3947,63,0,0,1,0,1
41062,1,42,294,513,1,0,0,0,1
23776,1,59,1059,103,0,0,0,0,1
31300,1,59,1035,126,0,0,0,0,1
13790,1,47,182,39,1,0,0,0,1
30575,1,33,1412,433,0,0,0,1,1
39818,1,40,8963,203,0,0,1,0,1
41898,1,40,1508,177,0,0,0,1,1
23514,1,39,315,53,0,0,0,1,1
32655,1,42,1545,426,0,0,0,0,1
21101,1,42,688,38,0,0,0,0,1
32413,1,24,9,468,0,0,0,1,0
28268,2,30,229,24,0,0,0,1,1
44148,1,38,1199,178,1,0,0,1,1
9996,1,35,-489,90,0,0,0,1,0
37349,2,28,20,17,0,0,0,1,1
34776,2,41,2242,459,0,0,1,0,1
11407,1,50,4045,167,0,0,1,0,1
40837,2,29,145,105,0,0,0,1,1
622,1,59,-119,289,0,0,0,0,1
23428,2,34,-6,79,0,0,0,1,1
35088,0,44,-57,234,0,0,0,1,1
7512,1,36,1345,231,0,0,0,1,1
30615,1,28,247,1192,0,0,1,0,1
33885,2,24,474,551,1,0,0,0,1
18738,2,26,36,34,0,0,0,1,1
31782,1,35,327,537,0,0,0,0,1
10854,0,42,651,61,0,0,0,1,1
10765,1,39,2169,170,0,0,0,1,1
7227,0,39,1270,245,0,0,0,0,1
4876,0,51,44,137,0,0,0,0,1
34490,2,30,-522,670,1,0,0,0,1
36170,2,33,-530,168,0,0,0,1,1
40942,2,39,139,328,0,0,0,0,1
8745,2,28,0,237,0,0,0,1,1
35384,1,52,0,541,0,0,1,0,1
42500,1,30,319,210,0,0,0,1,0
15684,1,58,1455,119,0,0,0,0,1
35002,2,31,874,98,0,0,0,1,1
12337,2,28,-7,3183,1,-1,1,0,1
7943,1,36,80,251,0,0,0,1,0
19598,2,31,754,145,0,0,0,1,1
30927,1,51,195,105,0,0,0,0,1
43043,0,82,0,506,1,0,1,0,1
11068,0,46,865,117,0,0,0,0,1
15469,1,42,0,177,0,0,0,1,1
22186,1,51,990,189,0,0,0,0,1
37662,0,54,-473,239,0,0,0,0,1
19601,1,46,22,414,0,0,0,0,1
20655,1,46,3570,69,0,0,0,0,1
17326,1,37,404,55,0,0,0,1,0
4604,2,34,85,1182,1,0,1,0,1
35585,2,38,238,86,0,0,0,0,1
40707,1,40,2064,107,0,0,0,1,1
664,1,41,140,311,0,0,0,0,1
4717,2,31,1097,485,0,0,0,0,1
24211,1,51,113,84,0,0,0,0,1
19409,1,50,106,59,0,0,0,0,1
38740,2,32,7290,357,1,0,1,0,1
16878,2,44,237,54,0,0,0,0,1
27544,2,36,515,14,0,0,0,1,1
36274,2,37,1388,66,0,0,0,0,1
10233,1,57,5888,288,0,0,1,0,1
42276,2,31,2347,180,0,0,0,0,1
32530,1,60,0,68,0,0,0,0,1
6708,0,28,101,126,0,0,0,1,1
43853,0,79,2628,220,0,0,1,0,1
34646,2,35,0,495,0,0,0,0,1
36421,1,38,1616,168,0,0,0,1,1
3700,0,42,153,844,1,0,1,0,1
14954,1,38,0,1473,0,0,1,0,1
20686,1,33,390,460,0,0,0,1,1
319,1,42,490,386,0,0,0,0,1
16037,1,36,189,632,0,0,0,0,1
31048,1,35,5367,69,0,0,1,0,1
39596,2,38,25,232,1,0,0,0,1
26636,2,34,1310,90,0,0,0,0,1
32114,1,29,10045,617,0,0,1,0,1
10155,0,43,57,46,0,0,0,1,1
30614,2,30,2303,193,0,0,0,0,1
34727,2,31,13,318,0,0,0,0,1
18427,1,47,2597,52,0,0,0,0,1
3910,1,55,-45,764,0,0,1,0,1
44601,1,31,243,305,1,0,0,1,0
25281,1,45,597,188,0,0,0,0,1
25519,1,54,6191,102,0,0,1,0,1
4178,1,30,134,70,0,0,0,1,0
3324,2,50,516,187,0,0,0,0,1
654,1,33,-349,191,0,0,0,1,0
43172,1,58,1119,122,0,0,0,0,1
40415,1,75,6053,416,0,0,1,0,1
15589,1,31,774,93,0,0,0,1,0
31378,2,30,148,206,0,0,0,1,1
8213,2,42,-1129,555,1,0,1,0,1
33602,1,29,246,90,0,0,0,1,0
10796,1,49,494,196,0,0,0,0,1
33506,2,55,2359,43,0,0,0,0,1
22921,2,32,316,137,0,0,0,1,1
41511,2,32,2983,268,0,0,0,0,1
11495,1,51,1938,61,0,0,0,0,1
14680,0,54,13,197,0,0,0,0,1
39344,1,47,8,164,0,0,0,0,1
2561,1,47,113,276,0,0,0,0,1
22075,0,57,96,913,1,0,1,0,1
24539,1,43,1781,69,0,0,0,0,1
4200,1,25,300,126,0,0,0,1,0
40554,1,37,1995,48,0,0,0,1,1
26073,1,35,787,49,0,0,0,1,0
38246,1,39,2288,265,0,0,0,1,1
25463,1,49,6613,106,0,0,1,0,1
23599,2,36,0,8,0,0,0,1,1
33435,1,45,-79,59,0,0,0,0,1
38761,2,25,7103,287,0,0,1,0,1
43391,2,36,994,211,1,0,0,0,1
21741,1,49,314,30,0,0,0,0,1
35118,2,39,14,72,0,0,0,0,1
24661,1,34,135,109,0,0,0,1,0
35644,2,34,268,248,0,0,0,0,1
6296,1,31,1230,290,0,0,0,1,0
35523,1,38,350,75,0,0,0,1,0
29428,1,56,350,83,0,0,0,0,1
26003,2,44,1593,201,0,0,0,0,1
23154,2,36,0,134,0,0,0,0,1
17246,1,33,90,263,0,0,0,1,0
22189,2,32,41,686,1,0,0,0,1
32311,1,35,44,377,0,0,0,1,1
23659,2,30,0,62,0,0,0,1,1
41,1,50,49,180,0,0,0,0,1
8230,1,35,98,136,0,0,0,1,0
22543,2,33,15,199,0,0,0,1,1
32044,2,43,1306,243,0,0,0,0,1
5725,1,30,-170,130,0,0,0,1,0
12084,1,45,0,8,0,0,0,0,1
7634,2,38,-974,120,0,0,0,0,1
13574,1,35,670,378,0,0,0,1,1
39647,1,34,2427,50,0,0,0,1,0
14649,1,35,313,479,0,0,0,0,1
43472,2,29,865,248,0,0,0,0,1
5262,1,33,463,230,0,0,0,1,0
28317,0,31,6,821,0,0,0,0,1
40332,1,79,4738,151,0,0,1,0,1
44313,2,30,125,140,0,0,0,1,1
42835,2,27,5741,368,0,0,1,0,1
13513,0,43,75,118,0,0,0,1,1
41441,2,37,1027,137,1,0,0,0,1
3290,1,47,5306,322,0,0,1,0,1
37841,1,43,536,167,0,0,0,0,1
37011,2,32,-119,231,0,0,0,1,1
8716,1,38,342,1138,0,0,1,0,1
10368,1,39,1397,10,0,0,0,1,1
14473,1,34,0,78,0,0,0,1,0
2843,1,59,1521,1125,1,0,1,0,1
19529,1,60,2008,105,0,0,0,0,1
32118,2,25,3,1034,1,0,1,0,1
33627,1,72,763,384,1,0,1,0,1
37472,2,35,-146,279,0,0,0,0,1
41135,1,36,191,69,0,0,0,1,0
33300,1,28,293,230,0,0,0,1,0
29694,2,36,449,166,0,0,0,0,1
43845,1,31,2666,411,1,0,1,0,1
37128,1,30,236,44,0,0,0,1,0
25592,2,35,1342,68,0,0,0,0,1
8845,1,39,295,38,0,0,0,1,1
37522,1,50,125,8,0,0,0,0,1
13869,1,31,2,112,0,0,0,1,0
37719,1,36,4608,284,0,0,1,0,1
31659,1,35,1725,180,0,0,0,1,0
11230,2,44,4330,16,0,0,1,0,1
28475,2,41,869,524,0,0,1,0,1
30688,2,27,539,268,0,0,0,1,1
36946,1,33,780,83,0,0,0,1,0
26305,1,37,693,59,0,0,0,1,0
13677,1,56,800,170,0,0,0,0,1
24917,2,46,1758,109,0,0,0,0,1
29646,0,37,496,118,0,0,0,1,1
22403,1,46,1920,604,1,0,1,0,1
37034,2,25,1954,66,0,0,0,1,1
23624,2,31,-564,49,0,0,0,1,1
10926,1,44,711,291,0,0,0,0,1
29840,2,48,7,191,0,0,0,0,1
4709,0,33,1005,229,0,0,0,1,1
20060,1,47,838,72,0,0,0,0,1
20910,1,33,620,106,0,0,0,1,0
33483,2,33,2202,372,0,0,1,0,1
12090,2,26,715,31,0,0,0,1,1
42609,1,34,123,301,1,0,0,1,0
1650,1,42,117,147,0,0,0,1,1
30536,2,45,959,156,0,0,0,0,1
9180,1,37,637,1084,0,0,1,0,1
4055,1,44,294,66,0,0,0,0,1
39504,2,29,559,86,0,0,0,1,1
24454,1,41,557,158,0,0,0,1,1
34463,2,39,290,128,0,0,0,0,1
4590,1,40,3559,138,0,0,1,0,1
9743,1,44,1497,60,0,0,0,0,1
27498,1,52,2618,73,0,0,0,0,1
27039,2,31,-159,49,0,0,0,1,1
31049,1,37,549,239,1,0,0,1,0
32766,2,32,28,598,0,0,0,0,1
64,1,49,154,357,0,0,0,0,1
7988,0,48,323,230,0,0,0,0,1
17436,1,47,0,107,0,0,0,0,1
24475,0,59,3552,690,0,0,1,0,1
37558,1,38,132,797,0,0,1,0,1
10870,1,40,0,77,0,0,0,1,1
3139,1,36,-389,76,0,0,0,1,0
7186,1,52,-488,322,0,0,0,0,1
14469,1,43,274,335,0,0,0,0,1
11666,1,52,1624,114,0,0,0,0,1
32260,1,36,866,344,0,0,0,1,1
42565,2,35,154,105,0,0,0,1,1
2886,1,53,383,171,0,0,0,0,1
841,2,31,147,374,0,0,0,0,1
12437,2,41,75,479,1,0,0,0,1
28169,1,48,0,1249,1,0,1,0,1
19480,1,47,124,76,0,0,0,0,1
11566,1,55,202,60,0,0,0,0,1
16490,1,30,1712,933,0,0,1,0,1
42145,1,28,330,357,1,0,0,1,0
30593,1,49,183,257,0,0,0,0,1
25197,1,40,642,147,0,0,0,1,1
4695,1,33,876,1287,0,0,1,0,1
22653,1,45,-124,343,0,0,0,0,1
716,1,39,607,99,0,0,0,1,1
24103,1,35,94,108,0,0,0,1,0
23867,1,36,10,47,0,0,0,1,0
39079,2,31,500,184,0,0,0,1,1
36850,0,42,-580,172,0,0,0,1,1
39256,1,30,501,92,0,0,0,1,0
9657,1,37,2870,94,0,0,0,1,1
18141,1,29,1175,141,0,0,0,1,0
22260,1,37,981,135,0,0,0,1,0
17349,2,30,253,283,0,0,0,0,1
7783,2,35,0,147,0,0,0,1,1
7460,1,34,1031,751,1,0,1,0,1
43405,1,32,2976,269,0,0,0,1,1
2142,1,31,6890,34,0,0,1,0,1
18202,1,41,1500,101,0,0,0,0,1
41032,1,30,324,585,0,0,0,0,1
11083,2,40,1200,284,0,0,0,0,1
9409,1,35,116,361,0,0,0,1,1
36539,1,37,42,107,0,0,0,1,0
16574,0,56,1654,335,0,0,0,0,1
6063,1,41,2085,125,0,0,0,0,1
14631,2,37,1020,348,0,0,0,0,1
36359,0,48,-110,942,0,0,1,0,1
34642,1,24,299,209,0,0,0,1,0
44400,1,63,367,173,0,0,1,0,1
35571,0,51,203,134,0,0,0,0,1
2872,1,41,1654,35,0,0,0,1,1
44907,1,33,2976,465,0,0,1,0,1
11432,2,40,5613,152,0,0,1,0,1
41310,2,27,-148,146,0,0,0,1,1
10935,2,37,926,93,0,0,0,0,1
9596,1,52,-38,613,0,0,1,0,1
16274,1,34,1972,61,0,0,0,1,0
3630,1,29,84,222,0,0,0,1,0
21148,1,46,3,92,0,0,0,0,1
6877,1,45,156,47,0,0,0,0,1
